	FIRST_IGN	STATE	year	month	day	count
566884	72	OK	2016	4	10	1
566885	72	OK	2016	4	14	1
566886	71	OK	2016	4	28	1
566887	72	OK	2016	5	10	1
566888	72	OK	2016	6	11	1
566889	73	OK	2016	6	27	1
566890	72	OK	2016	7	8	1
566891	72	OK	2016	7	18	1
566892	72	OK	2016	7	18	1
566893	71	OK	2016	8	8	1
566894	72	OK	2016	8	16	1
566895	72	OK	2016	8	16	1
566896	72	OK	2016	8	27	1
566897	72	OK	2016	9	7	1
566898	72	OK	2016	9	9	1
566899	72	OK	2016	9	27	1
566900	72	OK	2016	9	28	1
566901	71	OK	2016	10	7	1
566902	72	OK	2016	12	12	1
566903	72	OK	2016	12	26	1
566904	72	OK	2016	12	26	1
566905	72	OK	2016	12	26	1
566906	72	OK	2016	12	28	1
566907	72	OK	2016	11	6	1
566908	72	OK	2016	10	29	1
566909	72	OK	2016	8	20	1
566910	72	OK	2016	8	27	1
566911	71	OK	2016	11	26	1
566912	71	OK	2016	9	30	1
566913	72	OK	2016	1	27	1
566914	73	OK	2016	2	9	1
566915	72	OK	2016	7	13	1
566916	72	OK	2016	9	27	1
566917	72	OK	2016	2	26	1
566918	72	OK	2016	2	28	1
566919	72	OK	2016	3	1	1
566920	73	OK	2016	5	2	1
566921	72	OK	2016	9	19	1
566922	73	OK	2016	10	16	1
566923	72	OK	2016	11	16	1
566924	72	OK	2016	1	3	1
566925	72	OK	2016	2	24	1
566926	72	OK	2016	3	14	1
566927	72	OK	2016	3	27	1
566928	72	OK	2016	7	23	1
566929	72	OK	2016	8	2	1
566930	72	OK	2016	11	2	1
566931	72	OK	2016	11	16	1
566932	72	OK	2016	2	16	1
566933	72	OK	2016	2	17	1
566934	72	OK	2016	2	17	1
566935	72	OK	2016	2	24	1
566936	72	OK	2016	4	15	1
566937	72	OK	2016	5	6	1
566938	71	OK	2016	6	8	1
566939	71	OK	2016	6	24	1
566940	72	OK	2016	6	29	1
566941	72	OK	2016	7	14	1
566942	72	OK	2016	8	17	1
566943	72	OK	2016	9	23	1
566944	72	OK	2016	9	23	1
566945	72	OK	2016	10	5	1
566946	72	OK	2016	3	21	1
566947	71	OK	2016	4	4	1
566948	72	OK	2016	7	13	1
566949	72	OK	2016	7	27	1
566950	72	OK	2016	8	14	1
566951	72	OK	2016	2	17	1
566952	72	OK	2016	4	1	1
566953	72	OK	2016	4	5	1
566954	72	OK	2016	4	9	1
566955	72	OK	2016	4	27	1
566956	71	OK	2016	5	6	1
566957	72	OK	2016	7	3	1
566958	72	OK	2016	7	22	1
566959	72	OK	2016	7	24	1
566960	72	OK	2016	9	9	1
566961	72	OK	2016	2	17	1
566962	72	OK	2016	1	17	1
566963	72	OK	2016	1	23	1
566964	72	OK	2016	1	24	1
566965	73	OK	2016	4	6	1
566966	72	OK	2016	7	14	1
566967	73	OK	2016	9	8	1
566968	72	OK	2016	11	5	1
566969	72	OK	2016	11	26	1
566970	72	OK	2016	12	31	1
566971	72	OK	2016	3	4	1
566972	72	OK	2016	3	6	1
566973	72	OK	2016	3	31	1
566974	72	OK	2016	9	11	1
566975	72	OK	2016	10	25	1
566976	72	OK	2016	11	16	1
566977	72	OK	2016	12	21	1
566978	72	OK	2016	12	27	1
566979	72	OK	2016	10	30	1
566980	72	OK	2016	1	30	1
566981	72	OK	2016	2	9	1
566982	72	OK	2016	2	22	1
566983	72	OK	2016	2	25	1
566984	72	OK	2016	4	7	1
566985	73	OK	2016	9	11	1
566986	72	OK	2016	10	20	1
566987	72	OK	2016	10	23	1
566988	72	OK	2016	11	2	1
566989	72	OK	2016	12	11	1
566990	72	OK	2016	12	27	1
566991	72	OK	2016	12	29	1
566992	72	OK	2016	12	29	1
566993	72	OK	2016	12	30	1
566994	72	OK	2016	1	27	1
566995	72	OK	2016	2	21	1
566996	72	OK	2016	2	28	1
566997	72	OK	2016	2	28	1
566998	72	OK	2016	4	7	1
566999	72	OK	2016	5	5	1
567000	72	OK	2016	7	2	1
567001	72	OK	2016	7	5	1
567002	72	OK	2016	8	13	1
567003	72	OK	2016	8	28	1
567004	72	OK	2016	2	1	1
567005	72	OK	2016	2	7	1
567006	72	OK	2016	2	13	1
567007	72	OK	2016	2	15	1
567008	72	OK	2016	2	22	1
567009	72	OK	2016	4	10	1
567010	72	OK	2016	5	2	1
567011	72	OK	2016	5	8	1
567012	72	OK	2016	5	22	1
567013	72	OK	2016	7	2	1
567014	72	OK	2016	7	6	1
567015	72	OK	2016	7	9	1
567016	72	OK	2016	7	20	1
567017	72	OK	2016	9	5	1
567018	72	OK	2016	11	16	1
567019	72	OK	2016	11	20	1
567020	72	OK	2016	11	21	1
567021	72	OK	2016	11	22	1
567022	72	OK	2016	11	29	1
567023	72	OK	2016	11	30	1
567024	72	OK	2016	12	20	1
567025	72	OK	2016	12	29	1
567026	72	OK	2016	1	15	1
567027	72	OK	2016	2	13	1
567028	73	OK	2016	5	9	1
567029	72	OK	2016	7	2	1
567030	72	OK	2016	7	3	1
567031	72	OK	2016	7	18	1
567032	72	OK	2016	7	24	1
567033	72	OK	2016	8	24	1
567034	72	OK	2016	8	26	1
567035	73	OK	2016	10	23	1
567036	72	OK	2016	12	1	1
567037	72	OK	2016	12	11	1
567038	71	OK	2016	12	17	1
567039	71	OK	2016	12	17	1
567040	72	OK	2016	3	21	1
567041	72	OK	2016	4	25	1
567042	73	OK	2016	4	30	1
567043	72	OK	2016	6	18	1
567044	72	OK	2016	7	4	1
567045	72	OK	2016	7	6	1
567046	72	OK	2016	8	24	1
567047	72	OK	2016	10	1	1
567048	72	OK	2016	10	1	1
567049	72	OK	2016	12	26	1
567050	72	OK	2016	12	26	1
567051	73	OK	2016	2	11	1
567052	72	OK	2016	4	6	1
567053	73	OK	2016	8	21	1
567054	73	OK	2016	10	22	1
567055	72	OK	2016	12	31	1
567056	72	OK	2016	12	30	1
567057	73	OK	2016	2	22	1
567058	71	OK	2016	3	14	1
567059	72	OK	2016	3	23	1
567060	72	OK	2016	4	2	1
567061	72	OK	2016	6	8	1
567062	73	OK	2016	6	22	1
567063	73	OK	2016	8	24	1
567064	72	OK	2016	9	29	1
567065	72	OK	2016	12	16	1
567066	72	OK	2016	3	23	1
567067	73	OK	2016	10	31	1
567068	72	OK	2016	2	15	1
567069	72	OK	2016	2	18	1
567070	72	OK	2016	2	22	1
567071	72	OK	2016	3	22	1
567072	72	OK	2016	6	16	1
567073	72	OK	2016	8	15	1
567074	72	OK	2016	8	15	1
567075	72	OK	2016	8	31	1
567076	73	OK	2016	9	8	1
567077	72	OK	2016	7	3	1
567078	72	OK	2016	7	4	1
567079	72	OK	2016	11	22	1
567080	72	OK	2016	11	22	1
567081	72	OK	2016	1	29	1
567082	72	OK	2016	2	13	1
567083	72	OK	2016	3	5	1
567084	72	OK	2016	8	9	1
567085	72	OK	2016	1	30	1
567086	72	OK	2016	2	9	1
567087	72	OK	2016	2	18	1
567088	73	OK	2016	2	26	1
567089	72	OK	2016	3	26	1
567090	73	OK	2016	8	13	1
567091	72	OK	2016	2	27	1
567092	72	OK	2016	1	28	1
567093	73	OK	2016	2	15	1
567094	73	OK	2016	2	17	1
567095	73	OK	2016	2	18	1
567096	73	OK	2016	2	18	1
567097	73	OK	2016	2	18	1
567098	73	OK	2016	3	29	1
567099	73	OK	2016	3	29	1
567100	73	OK	2016	10	3	1
567101	73	OK	2016	11	3	1
567102	73	OK	2016	12	10	1
567103	72	OK	2016	12	11	1
567104	72	OK	2016	8	9	1
567105	73	OK	2016	3	2	1
567106	73	OK	2016	10	4	1
567107	72	OK	2016	3	4	1
567108	72	OK	2016	7	7	1
567109	72	OK	2016	9	18	1
567110	72	OK	2016	12	11	1
567111	72	OK	2016	1	3	1
567112	72	OK	2016	1	29	1
567113	72	OK	2016	2	16	1
567114	72	OK	2016	2	19	1
567115	73	OK	2016	5	27	1
567116	72	OK	2016	6	10	1
567117	72	OK	2016	7	11	1
567118	72	OK	2016	9	11	1
567119	72	OK	2016	11	25	1
567120	72	OK	2016	12	1	1
567121	72	OK	2016	12	10	1
567122	72	OK	2016	12	21	1
567123	72	OK	2016	12	26	1
567124	72	OK	2016	12	27	1
567125	72	OK	2016	12	29	1
567126	73	OK	2016	12	30	1
567127	73	OK	2016	12	31	1
567128	72	OK	2016	1	11	1
567129	72	OK	2016	1	29	1
567130	72	OK	2016	2	26	1
567131	72	OK	2016	3	5	1
567132	73	OK	2016	3	19	1
567133	73	OK	2016	3	23	1
567134	72	OK	2016	6	4	1
567135	73	OK	2016	12	11	1
567136	72	OK	2016	12	27	1
567137	72	OK	2016	2	5	1
567138	72	OK	2016	2	6	1
567139	72	OK	2016	5	22	1
567140	72	OK	2016	7	2	1
567141	72	OK	2016	8	11	1
567142	71	OK	2016	8	17	1
567143	72	OK	2016	3	14	1
567144	72	OK	2016	2	5	1
567145	72	OK	2016	2	8	1
567146	72	OK	2016	2	9	1
567147	72	OK	2016	2	13	1
567148	72	OK	2016	2	27	1
567149	72	OK	2016	8	9	1
567150	72	OK	2016	9	24	1
567151	72	OK	2016	10	3	1
567152	72	OK	2016	12	19	1
567153	72	OK	2016	12	22	1
567154	72	OK	2016	3	5	1
567155	72	OK	2016	10	11	1
567156	72	OK	2016	2	6	1
567157	73	OK	2016	5	21	1
567158	73	OK	2016	5	22	1
567159	73	OK	2016	5	31	1
567160	72	OK	2016	7	17	1
567161	73	OK	2016	8	12	1
567162	73	OK	2016	8	14	1
567163	73	OK	2016	10	27	1
567164	73	OK	2016	10	29	1
567165	73	OK	2016	10	31	1
567166	73	OK	2016	11	2	1
567167	72	OK	2016	1	30	1
567168	72	OK	2016	2	4	1
567169	72	OK	2016	2	8	1
567170	72	OK	2016	2	15	1
567171	73	OK	2016	2	15	1
567172	73	OK	2016	2	18	1
567173	73	OK	2016	2	19	1
567174	72	OK	2016	2	20	1
567175	73	OK	2016	2	21	1
567176	72	OK	2016	2	21	1
567177	72	OK	2016	2	22	1
567178	72	OK	2016	11	17	1
567179	72	OK	2016	11	18	1
567180	71	OK	2016	3	4	1
567181	72	OK	2016	1	18	1
567182	72	OK	2016	2	5	1
567183	72	OK	2016	2	7	1
567184	72	OK	2016	2	15	1
567185	72	OK	2016	3	10	1
567186	72	OK	2016	9	3	1
567187	72	OK	2016	12	23	1
567188	72	OK	2016	12	29	1
567189	72	OK	2016	1	31	1
567190	72	OK	2016	1	3	1
567191	72	OK	2016	1	25	1
567192	72	OK	2016	1	31	1
567193	72	OK	2016	2	6	1
567194	72	OK	2016	2	12	1
567195	72	OK	2016	2	15	1
567196	72	OK	2016	3	6	1
567197	72	OK	2016	3	16	1
567198	73	OK	2016	4	6	1
567199	72	OK	2016	6	10	1
567200	72	OK	2016	12	9	1
567201	72	OK	2016	12	28	1
567202	72	OK	2016	1	6	1
567203	72	OK	2016	1	29	1
567204	72	OK	2016	2	27	1
567205	72	OK	2016	4	2	1
567206	72	OK	2016	3	5	1
567207	72	OK	2016	3	16	1
567208	72	OK	2016	3	19	1
567209	72	OK	2016	3	19	1
567210	72	OK	2016	3	29	1
567211	72	OK	2016	4	4	1
567212	72	OK	2016	4	8	1
567213	72	OK	2016	4	16	1
567214	72	OK	2016	11	15	1
567215	72	OK	2016	2	10	1
567216	73	OK	2016	3	4	1
567217	73	OK	2016	3	4	1
567218	72	OK	2016	12	26	1
567219	72	OK	2016	3	21	1
567220	72	OK	2016	3	28	1
567221	72	OK	2016	3	29	1
567222	72	OK	2016	4	16	1
567223	72	OK	2016	2	18	1
567224	72	OK	2016	2	27	1
567225	72	OK	2016	12	15	1
567226	73	OK	2016	10	28	1
567227	72	OK	2016	1	11	1
567228	72	OK	2016	1	24	1
567229	72	OK	2016	2	1	1
567230	72	OK	2016	2	26	1
567231	72	OK	2016	2	29	1
567232	72	OK	2016	4	10	1
567233	72	OK	2016	7	6	1
567234	72	OK	2016	7	7	1
567235	73	OK	2016	7	11	1
567236	72	OK	2016	10	1	1
567237	72	OK	2016	12	7	1
567238	72	OK	2016	12	21	1
567239	72	OK	2016	2	1	1
567240	72	OK	2016	10	1	1
567241	72	OK	2016	10	1	1
567242	72	OK	2016	10	21	1
567243	72	OK	2016	1	12	1
567244	72	OK	2016	2	18	1
567245	72	OK	2016	2	18	1
567246	72	OK	2016	3	16	1
567247	72	OK	2016	4	1	1
567248	72	OK	2016	4	1	1
567249	72	OK	2016	7	20	1
567250	72	OK	2016	7	22	1
567251	72	OK	2016	9	20	1
567252	72	OK	2016	1	31	1
567253	72	OK	2016	3	21	1
567254	72	OK	2016	9	26	1
567255	73	OK	2016	10	3	1
567256	72	OK	2016	11	16	1
567257	72	OK	2016	12	26	1
567258	72	OK	2016	1	5	1
567259	72	OK	2016	1	11	1
567260	72	OK	2016	1	12	1
567261	72	OK	2016	1	12	1
567262	72	OK	2016	1	13	1
567263	73	OK	2016	1	13	1
567264	72	OK	2016	1	14	1
567265	72	OK	2016	1	15	1
567266	72	OK	2016	1	16	1
567267	72	OK	2016	1	16	1
567268	72	OK	2016	1	18	1
567269	72	OK	2016	1	23	1
567270	72	OK	2016	1	24	1
567271	72	OK	2016	1	27	1
567272	72	OK	2016	1	27	1
567273	72	OK	2016	1	29	1
567274	72	OK	2016	1	29	1
567275	72	OK	2016	1	29	1
567276	72	OK	2016	1	29	1
567277	72	OK	2016	1	29	1
567278	72	OK	2016	1	29	1
567279	72	OK	2016	1	29	1
567280	72	OK	2016	1	30	1
567281	72	OK	2016	1	30	1
567282	72	OK	2016	2	2	1
567283	72	OK	2016	2	5	1
567284	73	OK	2016	2	5	1
567285	72	OK	2016	2	6	1
567286	72	OK	2016	2	7	1
567287	72	OK	2016	2	8	1
567288	72	OK	2016	2	8	1
567289	72	OK	2016	2	8	1
567290	72	OK	2016	2	8	1
567291	72	OK	2016	2	8	1
567292	72	OK	2016	2	9	1
567293	72	OK	2016	2	9	1
567294	72	OK	2016	2	10	1
567295	72	OK	2016	2	12	1
567296	72	OK	2016	2	13	1
567297	72	OK	2016	2	13	1
567298	72	OK	2016	2	15	1
567299	72	OK	2016	2	18	1
567300	72	OK	2016	2	18	1
567301	72	OK	2016	2	18	1
567302	72	OK	2016	2	22	1
567303	73	OK	2016	2	22	1
567304	72	OK	2016	2	22	1
567305	72	OK	2016	2	25	1
567306	72	OK	2016	2	25	1
567307	72	OK	2016	2	26	1
567308	73	OK	2016	2	27	1
567309	73	OK	2016	2	29	1
567310	72	OK	2016	3	1	1
567311	72	OK	2016	3	2	1
567312	72	OK	2016	3	2	1
567313	72	OK	2016	3	4	1
567314	72	OK	2016	3	4	1
567315	72	OK	2016	3	5	1
567316	72	OK	2016	3	5	1
567317	73	OK	2016	3	6	1
567318	72	OK	2016	3	7	1
567319	72	OK	2016	3	10	1
567320	72	OK	2016	3	15	1
567321	72	OK	2016	3	16	1
567322	72	OK	2016	3	16	1
567323	72	OK	2016	3	16	1
567324	72	OK	2016	3	17	1
567325	72	OK	2016	3	18	1
567326	72	OK	2016	3	19	1
567327	73	OK	2016	3	21	1
567328	72	OK	2016	3	22	1
567329	73	OK	2016	3	22	1
567330	72	OK	2016	3	23	1
567331	72	OK	2016	3	25	1
567332	72	OK	2016	3	25	1
567333	72	OK	2016	3	27	1
567334	73	OK	2016	3	28	1
567335	72	OK	2016	3	31	1
567336	72	OK	2016	4	2	1
567337	72	OK	2016	4	3	1
567338	72	OK	2016	4	4	1
567339	72	OK	2016	4	4	1
567340	72	OK	2016	4	5	1
567341	73	OK	2016	4	6	1
567342	72	OK	2016	4	6	1
567343	72	OK	2016	4	7	1
567344	72	OK	2016	4	8	1
567345	72	OK	2016	4	9	1
567346	72	OK	2016	4	11	1
567347	72	OK	2016	5	6	1
567348	72	OK	2016	5	13	1
567349	72	OK	2016	5	15	1
567350	73	OK	2016	5	15	1
567351	73	OK	2016	5	21	1
567352	72	OK	2016	5	22	1
567353	72	OK	2016	5	26	1
567354	72	OK	2016	5	27	1
567355	72	OK	2016	5	28	1
567356	73	OK	2016	5	31	1
567357	73	OK	2016	6	9	1
567358	72	OK	2016	6	11	1
567359	72	OK	2016	6	21	1
567360	72	OK	2016	6	22	1
567361	72	OK	2016	6	24	1
567362	72	OK	2016	6	30	1
567363	72	OK	2016	7	2	1
567364	72	OK	2016	7	3	1
567365	72	OK	2016	7	4	1
567366	73	OK	2016	7	4	1
567367	72	OK	2016	7	4	1
567368	72	OK	2016	7	5	1
567369	72	OK	2016	7	6	1
567370	72	OK	2016	7	6	1
567371	72	OK	2016	7	6	1
567372	72	OK	2016	7	7	1
567373	72	OK	2016	7	7	1
567374	72	OK	2016	7	8	1
567375	72	OK	2016	7	8	1
567376	72	OK	2016	7	10	1
567377	72	OK	2016	7	11	1
567378	72	OK	2016	7	12	1
567379	72	OK	2016	7	12	1
567380	72	OK	2016	7	13	1
567381	72	OK	2016	7	14	1
567382	72	OK	2016	7	14	1
567383	73	OK	2016	7	14	1
567384	72	OK	2016	7	15	1
567385	72	OK	2016	7	17	1
567386	73	OK	2016	7	17	1
567387	72	OK	2016	7	20	1
567388	72	OK	2016	7	21	1
567389	71	OK	2016	7	22	1
567390	72	OK	2016	7	23	1
567391	72	OK	2016	7	24	1
567392	71	OK	2016	7	27	1
567393	72	OK	2016	8	1	1
567394	72	OK	2016	8	2	1
567395	72	OK	2016	8	7	1
567396	72	OK	2016	8	17	1
567397	73	OK	2016	8	17	1
567398	72	OK	2016	8	20	1
567399	72	OK	2016	8	24	1
567400	72	OK	2016	8	30	1
567401	72	OK	2016	8	30	1
567402	72	OK	2016	8	30	1
567403	72	OK	2016	8	31	1
567404	72	OK	2016	9	2	1
567405	72	OK	2016	9	5	1
567406	73	OK	2016	9	6	1
567407	72	OK	2016	9	8	1
567408	72	OK	2016	9	10	1
567409	72	OK	2016	9	19	1
567410	72	OK	2016	9	22	1
567411	73	OK	2016	9	27	1
567412	72	OK	2016	10	4	1
567413	72	OK	2016	10	9	1
567414	72	OK	2016	10	16	1
567415	72	OK	2016	10	16	1
567416	72	OK	2016	10	19	1
567417	72	OK	2016	10	23	1
567418	72	OK	2016	10	24	1
567419	73	OK	2016	10	25	1
567420	73	OK	2016	10	28	1
567421	73	OK	2016	10	28	1
567422	72	OK	2016	11	5	1
567423	72	OK	2016	11	12	1
567424	73	OK	2016	11	16	1
567425	73	OK	2016	11	17	1
567426	73	OK	2016	11	17	1
567427	73	OK	2016	11	18	1
567428	72	OK	2016	11	19	1
567429	72	OK	2016	11	21	1
567430	72	OK	2016	11	22	1
567431	72	OK	2016	11	29	1
567432	72	OK	2016	12	1	1
567433	72	OK	2016	12	8	1
567434	72	OK	2016	12	13	1
567435	72	OK	2016	12	13	1
567436	72	OK	2016	12	16	1
567437	72	OK	2016	12	20	1
567438	72	OK	2016	12	21	1
567439	73	OK	2016	12	21	1
567440	72	OK	2016	12	21	1
567441	72	OK	2016	12	22	1
567442	72	OK	2016	12	26	1
567443	72	OK	2016	12	28	1
567444	72	OK	2016	12	29	1
567445	72	OK	2016	12	30	1
567446	72	OK	2016	12	30	1
567447	72	OK	2016	7	6	1
567448	72	OK	2016	4	6	1
567449	71	OK	2016	1	19	1
567450	72	OK	2016	2	8	1
567451	72	OK	2016	2	9	1
567452	72	OK	2016	2	9	1
567453	72	OK	2016	2	10	1
567454	72	OK	2016	2	16	1
567455	72	OK	2016	2	16	1
567456	72	OK	2016	2	17	1
567457	73	OK	2016	2	17	1
567458	72	OK	2016	2	17	1
567459	72	OK	2016	2	27	1
567460	72	OK	2016	3	2	1
567461	72	OK	2016	3	20	1
567462	72	OK	2016	3	30	1
567463	72	OK	2016	4	5	1
567464	73	OK	2016	4	9	1
567465	73	OK	2016	4	12	1
567466	73	OK	2016	4	12	1
567467	73	OK	2016	4	13	1
567468	73	OK	2016	4	14	1
567469	73	OK	2016	4	14	1
567470	72	OK	2016	7	4	1
567471	72	OK	2016	7	4	1
567472	73	OK	2016	7	4	1
567473	72	OK	2016	7	12	1
567474	73	OK	2016	7	13	1
567475	73	OK	2016	7	17	1
567476	73	OK	2016	8	20	1
567477	72	OK	2016	8	28	1
567478	71	OK	2016	9	10	1
567479	71	OK	2016	9	14	1
567480	72	OK	2016	9	19	1
567481	73	OK	2016	9	25	1
567482	73	OK	2016	9	25	1
567483	73	OK	2016	9	27	1
567484	73	OK	2016	10	20	1
567485	73	OK	2016	11	30	1
567486	72	OK	2016	11	30	1
567487	72	OK	2016	11	30	1
567488	73	OK	2016	12	1	1
567489	73	OK	2016	12	1	1
567490	73	OK	2016	12	2	1
567491	73	OK	2016	12	2	1
567492	72	OK	2016	12	10	1
567493	73	OK	2016	12	25	1
567494	73	OK	2016	8	30	1
567495	72	OK	2016	2	28	1
567496	72	OK	2016	3	14	1
567497	72	OK	2016	3	19	1
567498	72	OK	2016	4	15	1
567499	72	OK	2016	8	13	1
567500	72	OK	2016	8	21	1
567501	72	OK	2016	8	28	1
567502	72	OK	2016	9	30	1
567503	72	OK	2016	10	4	1
567504	72	OK	2016	11	6	1
567505	71	OK	2016	11	6	1
567506	72	OK	2016	11	26	1
567507	72	OK	2016	12	20	1
567508	72	OK	2016	12	27	1
567509	72	OK	2016	1	30	1
567510	72	OK	2016	2	8	1
567511	72	OK	2016	2	17	1
567512	72	OK	2016	2	18	1
567513	72	OK	2016	3	17	1
567514	72	OK	2016	3	19	1
567515	72	OK	2016	11	15	1
567516	72	OK	2016	11	30	1
567517	72	OK	2016	1	24	1
567518	72	OK	2016	1	31	1
567519	72	OK	2016	2	8	1
567520	72	OK	2016	2	17	1
567521	72	OK	2016	2	18	1
567522	72	OK	2016	2	18	1
567523	72	OK	2016	2	19	1
567524	72	OK	2016	2	27	1
567525	72	OK	2016	2	27	1
567526	72	OK	2016	2	28	1
567527	72	OK	2016	3	5	1
567528	72	OK	2016	3	6	1
567529	72	OK	2016	3	11	1
567530	72	OK	2016	3	29	1
567531	72	OK	2016	4	4	1
567532	72	OK	2016	5	7	1
567533	72	OK	2016	6	15	1
567534	72	OK	2016	6	30	1
567535	72	OK	2016	9	28	1
567536	72	OK	2016	12	31	1
567537	72	OK	2016	12	31	1
567538	72	OK	2016	1	22	1
567539	72	OK	2016	1	23	1
567540	72	OK	2016	1	27	1
567541	72	OK	2016	1	30	1
567542	72	OK	2016	2	4	1
567543	72	OK	2016	2	19	1
567544	71	OK	2016	2	20	1
567545	72	OK	2016	3	4	1
567546	72	OK	2016	3	5	1
567547	72	OK	2016	3	5	1
567548	72	OK	2016	3	20	1
567549	72	OK	2016	3	25	1
567550	72	OK	2016	4	6	1
567551	72	OK	2016	4	10	1
567552	72	OK	2016	8	20	1
567553	72	OK	2016	1	23	1
567554	72	OK	2016	2	6	1
567555	72	OK	2016	2	17	1
567556	73	OK	2016	2	17	1
567557	73	OK	2016	3	6	1
567558	73	OK	2016	3	6	1
567559	72	OK	2016	3	16	1
567560	73	OK	2016	3	18	1
567561	72	OK	2016	3	19	1
567562	72	OK	2016	3	26	1
567563	72	OK	2016	8	1	1
567564	72	OK	2016	9	27	1
567565	72	OK	2016	12	22	1
567566	73	OK	2016	12	30	1
567567	72	OK	2016	3	22	1
567568	72	OK	2016	3	25	1
567569	72	OK	2016	6	29	1
567570	72	OK	2016	2	7	1
567571	72	OK	2016	2	13	1
567572	71	OK	2016	2	18	1
567573	73	OK	2016	3	6	1
567574	72	OK	2016	6	25	1
567575	72	OK	2016	9	3	1
567576	72	OK	2016	12	28	1
567577	72	OK	2016	2	29	1
567578	72	OK	2016	2	12	1
567579	72	OK	2016	2	26	1
567580	73	OK	2016	4	15	1
567581	73	OK	2016	5	12	1
567582	72	OK	2016	8	13	1
567583	72	OK	2016	10	21	1
567584	73	OK	2016	3	5	1
567585	72	OK	2016	3	14	1
567586	72	OK	2016	5	18	1
567587	72	OK	2016	6	22	1
567588	72	OK	2016	12	5	1
567589	72	OK	2016	1	23	1
567590	72	OK	2016	2	16	1
567591	71	OK	2016	2	29	1
567592	72	OK	2016	3	14	1
567593	72	OK	2016	3	22	1
567594	72	OK	2016	6	15	1
567595	72	OK	2016	7	4	1
567596	72	OK	2016	7	6	1
567597	71	OK	2016	8	3	1
567598	72	OK	2016	8	30	1
567599	72	OK	2016	10	1	1
567600	72	OK	2016	10	17	1
567601	72	OK	2016	11	6	1
567602	72	OK	2016	12	1	1
567603	72	OK	2016	12	15	1
567604	72	OK	2016	1	10	1
567605	72	OK	2016	2	13	1
567606	72	OK	2016	2	13	1
567607	73	OK	2016	2	27	1
567608	72	OK	2016	3	23	1
567609	72	OK	2016	3	29	1
567610	73	OK	2016	7	6	1
567611	72	OK	2016	8	17	1
567612	72	OK	2016	8	21	1
567613	72	OK	2016	10	9	1
567614	72	OK	2016	10	20	1
567615	72	OK	2016	3	6	1
567616	72	OK	2016	3	14	1
567617	73	OK	2016	3	28	1
567618	73	OK	2016	4	16	1
567619	73	OK	2016	7	14	1
567620	72	OK	2016	8	25	1
567621	72	OK	2016	9	2	1
567622	72	OK	2016	9	30	1
567623	72	OK	2016	2	2	1
567624	72	OK	2016	2	22	1
567625	72	OK	2016	8	3	1
567626	72	OK	2016	2	10	1
567627	72	OK	2016	2	16	1
567628	72	OK	2016	3	25	1
567629	72	OK	2016	7	6	1
567630	73	OK	2016	10	1	1
567631	72	OK	2016	12	20	1
567632	72	OK	2016	4	2	1
567633	72	OK	2016	12	29	1
567634	73	OK	2016	3	29	1
567635	72	OK	2016	12	9	1
567636	72	OK	2016	2	28	1
567637	72	OK	2016	3	27	1
567638	72	OK	2016	6	22	1
567639	72	OK	2016	1	24	1
567640	72	OK	2016	1	28	1
567641	72	OK	2016	2	1	1
567642	72	OK	2016	2	4	1
567643	72	OK	2016	9	24	1
567644	72	OK	2016	12	21	1
567645	72	OK	2016	12	31	1
567646	72	OK	2016	12	31	1
567647	72	OK	2016	1	11	1
567648	72	OK	2016	2	7	1
567649	72	OK	2016	2	8	1
567650	73	OK	2016	2	15	1
567651	72	OK	2016	2	15	1
567652	72	OK	2016	2	15	1
567653	73	OK	2016	2	18	1
567654	72	OK	2016	11	15	1
567655	71	OK	2016	12	13	1
567656	72	OK	2016	12	9	1
567657	72	OK	2016	4	23	1
567658	72	OK	2016	2	27	1
567659	72	OK	2016	2	20	1
567660	72	OK	2016	3	11	1
567661	72	OK	2016	1	29	1
567662	72	OK	2016	2	12	1
567663	72	OK	2016	1	27	1
567664	72	OK	2016	1	1	1
567665	72	OK	2016	1	2	1
567666	73	OK	2016	1	4	1
567667	72	OK	2016	1	27	1
567668	72	OK	2016	2	1	1
567669	72	OK	2016	2	28	1
567670	72	OK	2016	11	16	1
567671	72	OK	2016	12	29	1
567672	73	OK	2016	12	30	1
567673	72	OK	2016	12	30	1
567674	72	OK	2016	12	31	1
567675	72	OK	2016	2	16	1
567676	72	OK	2016	4	28	1
567677	71	OK	2016	6	26	1
567678	72	OK	2016	4	8	1
567679	72	OK	2016	2	2	1
567680	73	OK	2016	11	8	1
567681	72	OK	2016	11	17	1
567682	72	OK	2016	2	8	1
567683	71	OK	2016	2	22	1
567684	72	OK	2016	8	2	1
567685	72	OK	2016	2	15	1
567686	73	OK	2016	8	6	1
567687	72	OK	2016	12	21	1
567688	72	OK	2016	1	4	1
567689	72	OK	2016	1	23	1
567690	72	OK	2016	1	24	1
567691	72	OK	2016	1	28	1
567692	72	OK	2016	1	28	1
567693	72	OK	2016	1	29	1
567694	72	OK	2016	1	30	1
567695	72	OK	2016	1	30	1
567696	72	OK	2016	2	10	1
567697	73	OK	2016	2	19	1
567698	73	OK	2016	2	20	1
567699	73	OK	2016	2	26	1
567700	72	OK	2016	2	26	1
567701	72	OK	2016	2	26	1
567702	72	OK	2016	3	4	1
567703	72	OK	2016	3	4	1
567704	73	OK	2016	3	6	1
567705	71	OK	2016	3	6	1
